submission_type,model_name,well_id,pad_id,phase,forecast_month,forecast_volume
strict_auto,smartcast_v1,42000000000004,pad-1,water,2026-10-01,579.613621
strict_auto,smartcast_v1,42000000000004,pad-1,water,2026-11-01,570.418239
strict_auto,smartcast_v1,42000000000004,pad-1,water,2026-12-01,561.57481
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-01-01,553.063414
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-02-01,544.865644
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-03-01,536.964466
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-04-01,529.344094
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-05-01,521.989874
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-06-01,514.888185
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-07-01,508.026349
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-08-01,501.392551
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-09-01,494.975764
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-10-01,488.765687
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-11-01,482.752683
strict_auto,smartcast_v1,42000000000004,pad-1,water,2027-12-01,476.927729
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-01-01,1894.066378
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-02-01,1828.515277
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-03-01,1766.724266
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-04-01,1708.396057
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-05-01,1653.26303
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-06-01,1601.08368
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-07-01,1551.639567
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-08-01,1504.732669
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-09-01,1460.183092
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-10-01,1417.827078
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-11-01,1377.515269
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2026-12-01,1339.111178
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-01-01,1302.489865
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-02-01,1267.536753
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-03-01,1234.146603
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-04-01,1202.222589
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-05-01,1171.675497
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-06-01,1142.422997
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-07-01,1114.389008
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-08-01,1087.503126
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-09-01,1061.700111
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-10-01,1036.919432
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-11-01,1013.104857
strict_auto,smartcast_v1,42000000000005,pad-1,oil,2027-12-01,990.204085
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-01-01,3461.532153
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-02-01,3373.113091
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-03-01,3289.257622
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-04-01,3209.620806
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-05-01,3133.891688
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-06-01,3061.789205
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-07-01,2993.058677
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-08-01,2927.468781
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-09-01,2864.808929
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-10-01,2804.886994
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-11-01,2747.527329
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2026-12-01,2692.569035
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-01-01,2639.864444
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-02-01,2589.277787
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-03-01,2540.684012
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-04-01,2493.967755
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-05-01,2449.02241
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-06-01,2405.749319
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-07-01,2364.057041
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-08-01,2323.860704
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-09-01,2285.081427
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-10-01,2247.645794
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-11-01,2211.485398
strict_auto,smartcast_v1,42000000000005,pad-1,gas,2027-12-01,2176.536411
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-01-01,681.963548
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-02-01,668.36448
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-03-01,655.399656
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-04-01,643.024919
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-05-01,631.200202
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-06-01,619.889061
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-07-01,609.05827
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-08-01,598.677471
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-09-01,588.71887
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-10-01,579.156968
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-11-01,569.96833
strict_auto,smartcast_v1,42000000000005,pad-1,water,2026-12-01,561.131374
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-01-01,552.626195
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-02-01,544.434401
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-03-01,536.53897
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-04-01,528.924127
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-05-01,521.575231
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-06-01,514.478669
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-07-01,507.621775
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-08-01,500.992741
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-09-01,494.580549
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-10-01,488.374906
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-11-01,482.366182
strict_auto,smartcast_v1,42000000000005,pad-1,water,2027-12-01,476.545361
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-01-01,2032.45372
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-02-01,1962.15583
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-03-01,1895.887891
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-04-01,1833.33146
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-05-01,1774.199855
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-06-01,1718.234356
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-07-01,1665.200938
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-08-01,1614.887439
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-09-01,1567.101114
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-10-01,1521.666496
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-11-01,1478.423535
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2026-12-01,1437.225977
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-01-01,1397.939926
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-02-01,1360.442594
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-03-01,1324.62119
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-04-01,1290.371939
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-05-01,1257.599219
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-06-01,1226.214786
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-07-01,1196.137088
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-08-01,1167.290656
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-09-01,1139.605554
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-10-01,1113.016894
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-11-01,1087.464393
strict_auto,smartcast_v1,42000000000006,pad-1,oil,2027-12-01,1062.89198
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-01-01,3718.475298
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-02-01,3624.632788
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-03-01,3535.644357
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-04-01,3451.140791
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-05-01,3370.789548
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-06-01,3294.290307
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-07-01,3221.371152
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-08-01,3151.785278
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-09-01,3085.308157
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-10-01,3021.735075
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-11-01,2960.878984
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2026-12-01,2902.568636
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-01-01,2846.646947
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-02-01,2792.969557
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-03-01,2741.403563
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-04-01,2691.826407
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-05-01,2644.124881
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-06-01,2598.194255
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-07-01,2553.937494
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-08-01,2511.264561
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-09-01,2470.091799
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-10-01,2430.341373
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-11-01,2391.940772
strict_auto,smartcast_v1,42000000000006,pad-1,gas,2027-12-01,2354.822359
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-01-01,731.246025
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-02-01,716.664759
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-03-01,702.763556
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-04-01,689.495071
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-05-01,676.816343
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-06-01,664.688295
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-07-01,653.075301
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-08-01,641.94481
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-09-01,631.267021
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-10-01,621.014594
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-11-01,611.162399
strict_auto,smartcast_v1,42000000000006,pad-1,water,2026-12-01,601.687297
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-01-01,592.567943
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-02-01,583.784618
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-03-01,575.319071
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-04-01,567.154386
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-05-01,559.274865
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-06-01,551.665912
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-07-01,544.313946
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-08-01,537.206304
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-09-01,530.331175
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-10-01,523.677521
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-11-01,517.235017
strict_auto,smartcast_v1,42000000000006,pad-1,water,2027-12-01,510.993996
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-01-01,2100.202177
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-02-01,2027.561024
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-03-01,1959.084154
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-04-01,1894.442508
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-05-01,1833.33985
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-06-01,1775.508834
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-07-01,1720.707635
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-08-01,1668.717021
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-09-01,1619.337818
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-10-01,1572.388712
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-11-01,1527.70432
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2026-12-01,1485.13351
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-01-01,1444.537924
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-02-01,1405.79068
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-03-01,1368.775229
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-04-01,1333.384337
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-05-01,1299.519193
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-06-01,1267.088612
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-07-01,1236.008324
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-08-01,1206.200344
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-09-01,1177.592406
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-10-01,1150.117457
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-11-01,1123.713206
strict_auto,smartcast_v1,42000000000007,pad-1,oil,2027-12-01,1098.321713
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-01-01,3842.424474
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-02-01,3745.453881
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-03-01,3653.499169
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-04-01,3566.178817
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-05-01,3483.149199
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-06-01,3404.099984
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-07-01,3328.75019
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-08-01,3256.844787
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-09-01,3188.151763
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-10-01,3122.459577
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-11-01,3059.57495
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2026-12-01,2999.320924
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-01-01,2941.535179
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-02-01,2886.068542
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-03-01,2832.783682
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-04-01,2781.553954
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-05-01,2732.262377
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-06-01,2684.800731
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-07-01,2639.068744
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-08-01,2594.973379
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-09-01,2552.428192
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-10-01,2511.352752
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-11-01,2471.672131
strict_auto,smartcast_v1,42000000000007,pad-1,gas,2027-12-01,2433.316437
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-01-01,755.620893
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-02-01,740.553584
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-03-01,726.189008
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-04-01,712.47824
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-05-01,699.376888
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-06-01,686.844571
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-07-01,674.844477
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-08-01,663.34297
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-09-01,652.309255
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-10-01,641.71508
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-11-01,631.534479
strict_auto,smartcast_v1,42000000000007,pad-1,water,2026-12-01,621.74354
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-01-01,612.320208
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-02-01,603.244105
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-03-01,594.496373
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-04-01,586.059532
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-05-01,577.91736
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-06-01,570.054776
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-07-01,562.457744
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-08-01,555.113181
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-09-01,548.008881
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-10-01,541.133438
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-11-01,534.476184
strict_auto,smartcast_v1,42000000000007,pad-1,water,2027-12-01,528.027129
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-01-01,2167.950635
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-02-01,2092.966218
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-03-01,2022.280417
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-04-01,1955.553557
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-05-01,1892.479845
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-06-01,1832.783313
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-07-01,1776.214333
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-08-01,1722.546602
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-09-01,1671.574522
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-10-01,1623.110929
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-11-01,1576.985104
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2026-12-01,1533.041042
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-01-01,1491.135921
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-02-01,1451.138767
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-03-01,1412.929269
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-04-01,1376.396735
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-05-01,1341.439167
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-06-01,1307.962438
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-07-01,1275.87956
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-08-01,1245.110032
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-09-01,1215.579257
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-10-01,1187.21802
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-11-01,1159.962019
strict_auto,smartcast_v1,42000000000008,pad-2,oil,2027-12-01,1133.751445
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-01-01,3966.373651
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-02-01,3866.274974
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-03-01,3771.353981
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-04-01,3681.216844
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-05-01,3595.508851
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-06-01,3513.909661
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-07-01,3436.129228
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-08-01,3361.904296
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-09-01,3290.995368
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-10-01,3223.18408
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-11-01,3158.270916
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2026-12-01,3096.073212
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-01-01,3036.423411
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-02-01,2979.167527
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-03-01,2924.163801
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-04-01,2871.281501
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-05-01,2820.399873
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-06-01,2771.407206
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-07-01,2724.199994
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-08-01,2678.682198
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-09-01,2634.764586
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-10-01,2592.364131
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-11-01,2551.40349
strict_auto,smartcast_v1,42000000000008,pad-2,gas,2027-12-01,2511.810516
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-01-01,779.99576
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-02-01,764.442409
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-03-01,749.61446
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-04-01,735.46141
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-05-01,721.937433
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-06-01,709.000848
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-07-01,696.613654
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-08-01,684.741131
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-09-01,673.351489
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-10-01,662.415567
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-11-01,651.906559
strict_auto,smartcast_v1,42000000000008,pad-2,water,2026-12-01,641.799783
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-01-01,632.072473
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-02-01,622.703593
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-03-01,613.673675
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-04-01,604.964679
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-05-01,596.559856
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-06-01,588.44364
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-07-01,580.601542
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-08-01,573.020058
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-09-01,565.686587
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-10-01,558.589356
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-11-01,551.717352
strict_auto,smartcast_v1,42000000000008,pad-2,water,2027-12-01,545.060262
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-01-01,2235.699092
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-02-01,2158.371412
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-03-01,2085.47668
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-04-01,2016.664606
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-05-01,1951.61984
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-06-01,1890.057791
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-07-01,1831.721031
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-08-01,1776.376183
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-09-01,1723.811226
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-10-01,1673.833145
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-11-01,1626.265889
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2026-12-01,1580.948575
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-01-01,1537.733919
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-02-01,1496.486853
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-03-01,1457.083308
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-04-01,1419.409133
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-05-01,1383.359141
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-06-01,1348.836265
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-07-01,1315.750797
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-08-01,1284.019721
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-09-01,1253.566109
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-10-01,1224.318583
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-11-01,1196.210832
strict_auto,smartcast_v1,42000000000009,pad-2,oil,2027-12-01,1169.181178
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-01-01,4090.322828
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-02-01,3987.096067
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-03-01,3889.208793
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-04-01,3796.25487
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-05-01,3707.868502
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-06-01,3623.719338
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-07-01,3543.508267
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-08-01,3466.963805
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-09-01,3393.838973
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-10-01,3323.908582
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-11-01,3256.966882
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2026-12-01,3192.8255
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-01-01,3131.311642
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-02-01,3072.266513
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-03-01,3015.543919
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-04-01,2961.009047
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-05-01,2908.537369
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-06-01,2858.013681
strict_auto,smartcast_v1,42000000000009,pad-2,gas,2027-07-01,2809.331243
